City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
103,saudarkrokur,65.7461,-19.6394,8.480000000000018,67,11,11.52,IS,1693766184
104,vladimiro-aleksandrovskoye,42.8944,133.0778,17.010000000000048,86,100,1.85,RU,1693766184
105,east london,-33.0153,27.9116,16.52000000000004,88,75,1.03,ZA,1693766184
106,leshan,29.5623,103.7639,22.54000000000002,82,0,0.99,CN,1693766157
107,nemuro,43.3236,145.575,17.439999999999998,91,100,1.21,JP,1693766185
108,rajula,21.05,71.4333,25.430000000000007,80,0,3.76,IN,1693766185
109,hope,33.6671,-93.5916,33.03000000000003,37,95,1.91,US,1693766185
110,papatowai,-46.5619,169.4708,6.850000000000023,95,41,3.33,NZ,1693766185
111,port augusta,-32.5,137.7667,13.0,77,85,3.62,AU,1693766186
112,dryden,49.7833,-92.7503,25.160000000000025,57,0,2.57,CA,1693766186
113,oriximina,-1.7656,-55.8661,36.93000000000001,23,60,3.53,BR,1693766186
114,edinburgh of the seven seas,-37.0676,-12.3116,12.090000000000032,72,100,5.59,SH,1693766080
115,tura,25.5198,90.2201,24.74000000000001,90,100,1.76,IN,1693766186
116,hammerfest,70.6634,23.6821,16.25,67,40,3.6,NO,1693766187
117,coquimbo,-29.9533,-71.3436,18.850000000000023,59,40,6.17,CL,1693765996
118,jamestown,42.097,-79.2353,30.010000000000048,49,0,7.2,US,1693766052
119,karratha,-20.7377,116.8463,19.060000000000002,61,94,4.83,AU,1693766187
120,atafu village,-8.5421,-172.5159,27.920000000000016,78,75,6.55,TK,1693766187
121,okha,53.5739,142.9478,8.360000000000014,81,0,4.7,RU,1693766188
122,papao,-17.75,-149.55,24.82000000000005,90,100,9.63,PF,1693766188
123,cannonvale,-20.2833,148.7,19.660000000000025,73,5,2.82,AU,1693766188
124,muli,2.9167,73.5667,28.08000000000004,63,100,5.97,MV,1693766188
125,kruisfontein,-34.0033,24.7314,11.080000000000041,74,15,3.18,ZA,1693766189
126,remire-montjoly,4.9167,-52.2667,32.02000000000004,58,40,7.2,GF,1693766084
127,colonia,50.9333,6.95,21.090000000000032,73,0,2.06,DE,1693766072
128,kristiansund,63.1115,7.732,14.03000000000003,94,100,1.03,NO,1693766190
129,touros,-5.1989,-35.4608,27.700000000000045,69,0,7.73,BR,1693766190
130,santana,-0.0583,-51.1817,34.10000000000002,49,40,6.17,BR,1693765923
131,mingguang,32.7802,117.9638,20.460000000000036,89,96,2.93,CN,1693766191
132,tangalle,6.024,80.7911,25.090000000000032,92,100,6.78,LK,1693766191
133,port saint john's,-31.6229,29.5448,19.730000000000018,86,100,0.92,ZA,1693766191
134,dudinka,69.4058,86.1778,3.680000000000007,85,100,4.25,RU,1693766191
135,haiku-pauwela,20.9219,-156.3051,27.32000000000005,64,20,7.72,US,1693766192
136,burnie,-41.0667,145.9167,10.810000000000002,92,99,6.54,AU,1693766192
137,lihue,21.9789,-159.3672,26.77000000000004,75,20,8.23,US,1693766192
138,west island,-12.1568,96.8225,24.99000000000001,78,100,7.2,CC,1693766093
139,wynyard,-41.0,145.7167,10.920000000000016,92,98,6.56,AU,1693766193
140,bahce,37.1972,36.5766,21.370000000000005,88,31,2.43,TR,1693766193
141,laufach,50.0167,9.3,19.950000000000045,73,100,1.67,DE,1693766193
142,san sebastian de los reyes,40.5443,-3.6159,21.27000000000004,88,75,7.2,ES,1693766193
143,lansing,42.7325,-84.5555,30.03000000000003,45,0,7.72,US,1693766051
144,bandar lampung,-5.4254,105.258,20.660000000000025,88,8,1.87,ID,1693766194
145,talnakh,69.4865,88.3972,3.4500000000000455,83,100,4.94,RU,1693766194
146,kaspiysk,42.8816,47.6392,23.100000000000023,73,20,5.0,RU,1693766194
147,dellys,36.9172,3.9131,30.510000000000048,55,100,5.22,DZ,1693766194
148,santiago de cao,-7.9589,-79.2392,22.07000000000005,78,100,4.12,PE,1693766195
149,aweil,8.7682,27.4002,27.100000000000023,73,75,2.26,SS,1693766195
150,cabo san lucas,22.8909,-109.9124,36.450000000000045,66,0,2.06,MX,1693765947
151,badger,64.8,-147.5333,7.6200000000000045,78,0,2.57,US,1693766058
152,port isabel,26.0734,-97.2086,36.14000000000004,68,40,6.69,US,1693766195
153,midvagur,62.0511,-7.1939,12.460000000000036,76,100,6.17,FO,1693766196
154,barakani,-12.1356,44.4317,24.160000000000025,74,1,0.48,KM,1693766196
155,jincheng,35.5022,112.8328,20.760000000000048,73,0,0.78,CN,1693766196
156,ad dilam,23.9915,47.1627,36.23000000000002,15,0,3.86,SA,1693766196
157,thompson,55.7435,-97.8558,19.090000000000032,52,100,5.66,CA,1693766073
158,thanh hoa,19.8,105.7667,24.54000000000002,85,100,3.23,VN,1693766197
159,utrik,11.2278,169.8474,28.110000000000014,78,58,3.83,MH,1693766197
160,usinsk,65.9939,57.5281,11.879999999999995,77,26,3.61,RU,1693766197
161,kavaratti,10.5669,72.642,27.210000000000036,79,100,7.9,IN,1693766197
162,fale old settlement,-9.3852,-171.2468,27.33000000000004,82,91,6.79,TK,1693766083
163,fort stockton,30.894,-102.8793,36.200000000000045,18,0,5.14,US,1693766198
164,gignac,43.652,3.5509,25.53000000000003,52,5,1.46,FR,1693766198
165,tindouf,27.6711,-8.1474,28.25,28,9,10.29,DZ,1693766198
166,gangapur,26.4833,76.7167,29.340000000000032,48,0,3.47,IN,1693766198
167,tolanaro,-25.0319,46.9987,22.04000000000002,88,20,6.17,MG,1693766082
168,carbonear,47.7332,-53.2148,23.189999999999998,63,27,6.54,CA,1693766199
169,wailua homesteads,22.0669,-159.378,26.439999999999998,80,20,8.23,US,1693766199
170,mil'kovo,55.6078,37.7956,16.220000000000027,60,100,2.23,RU,1693766199
171,georgetown,5.4112,100.3354,29.960000000000036,82,20,3.09,MY,1693765838
172,butembo,0.15,29.2833,16.720000000000027,81,46,1.14,CD,1693766199
173,tamanrasset,22.785,5.5228,33.950000000000045,15,40,2.57,DZ,1693765808
174,pacific grove,36.6177,-121.9166,22.439999999999998,82,75,3.13,US,1693765910
175,suzun,53.7841,82.3116,14.990000000000009,67,99,1.06,RU,1693766200
176,xinyuan,37.3,99.0,3.650000000000034,81,7,1.05,CN,1693766200
177,el granada,37.5027,-122.4694,24.379999999999995,72,40,2.57,US,1693766200
178,douz,33.4663,9.0203,29.310000000000002,45,54,9.74,TN,1693766200
179,nadi,-17.8,177.4167,22.0,94,20,1.03,FJ,1693766121
180,la paz,-16.5,-68.15,16.99000000000001,33,75,9.26,BO,1693766137
